economy,iso3c,year,region,subregion,population,independent,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,n_domains_used,n_indicators_selected,observed_indicator_points,expected_indicator_points_year,coverage_ratio,DCLO_score_confidence_weighted,model_trust_tier
Germany,DEU,2023,Europe & Central Asia,,,,0.13684158481400774,0.15036851156495937,-0.11244071195537537,1.6298078766820767,-0.27458161183723884,-0.6580433834202871,0.14532537764135708,6,17,14,17,0.8235294117647058,0.14532537764135708,High
Ghana,GHA,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.13287184771295202,-0.039560269837020844,-0.46381304798708173,-0.12037874209577538,-0.341881239789864,-0.7196026796106455,-0.30301797117222323,6,17,14,17,0.8235294117647058,-0.30301797117222323,High
Gibraltar,GIB,2023,Europe & Central Asia,,,,-0.009885429061256312,0.0011885148264432766,-0.24947741621086317,1.6300504332140242,-0.28268244815227667,-0.6931648985986248,0.06600479266957439,6,17,5,17,0.29411764705882354,0.06600479266957439,Low
Greece,GRC,2023,Europe & Central Asia,,,,0.07016513288972502,0.4160678504634931,-0.11332983773009235,1.620956790535,-0.21358687812481758,-0.6708248803336359,0.18490802961661204,6,17,15,17,0.8823529411764706,0.18490802961661204,High
Greenland,GRL,2023,Europe & Central Asia,,,,-0.009885429061256312,0.052593325254246204,-0.28616651556896894,1.5606020815998425,-0.2245741290617777,-0.637780508602567,0.07579813742658643,6,17,6,17,0.35294117647058826,0.07579813742658643,Low
Grenada,GRD,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.04075051954994401,0.052593325254246204,-0.2856047153998222,1.5606020815998425,-0.27147632935544497,-0.6645508725856699,0.058468828327201273,6,17,8,17,0.47058823529411764,0.058468828327201273,Low
Guam,GUM,2023,East Asia & Pacific,,,,-0.009885429061256312,0.052593325254246204,-0.2679786298514211,1.6156859843181335,-0.28268244815227667,-0.6444141160309742,0.07721978107940856,6,17,5,17,0.29411764705882354,0.07721978107940856,Low
Guatemala,GTM,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.11688683524390579,-0.16887391173477306,-0.40314166580262906,0.29322122993226934,-0.4088369280678989,-0.7480863299333006,-0.258767406808373,6,17,17,17,1.0,-0.258767406808373,High
Guinea,GIN,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.2030253803784211,0.052593325254246204,-0.5704283330235757,-0.31261035863026754,-0.19653209847469488,-0.7186513080196474,-0.3247756922120601,6,17,11,17,0.6470588235294118,-0.3247756922120601,Medium
Guinea-Bissau,GNB,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.1704993084652969,0.052593325254246204,-0.5612564671819057,0.044608931354901016,-0.4330260767797953,-0.7326824950756888,-0.3000436818155899,6,17,12,17,0.7058823529411765,-0.3000436818155899,Medium
Guyana,GUY,2023,Latin America & Caribbean ,,,,-0.011755759035002145,-0.0524935780462595,-0.2541812322697761,0.44827619405712626,-0.1461257086865868,-0.6830504085383811,-0.1165550820864799,6,17,11,17,0.6470588235294118,-0.1165550820864799,Medium
Haiti,HTI,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.10321953649103449,0.052593325254246204,-0.547984237787489,0.19971498331480864,-0.5313946531665931,-0.6814479740566926,-0.26862301548879236,6,17,9,17,0.5294117647058824,-0.26862301548879236,Low
Heavily indebted poor countries (HIPC),HPC,2023,Aggregates,,,,-0.009885429061256312,-0.1563105419812206,-0.5115916082378982,0.2768488499902038,-0.3974751562817162,-0.7277917545656095,-0.25436760668958286,6,17,10,17,0.5882352941176471,-0.25436760668958286,Low
Honduras,HND,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.22966536176537478,-0.05923290447175609,-0.391237196369975,0.3100733472556142,-0.18864782825198406,-0.7729175157758079,-0.22193790989654727,6,17,16,17,0.9411764705882353,-0.22193790989654727,High
"Hong Kong SAR, China",HKG,2023,East Asia & Pacific,,,,0.6992161241708766,0.20356245508630252,-0.2445362241954823,1.6300504332140242,0.9187016545460325,-0.6940030290704367,0.4188319022918862,6,17,10,17,0.5882352941176471,0.4188319022918862,Low
Hungary,HUN,2023,Europe & Central Asia,,,,0.05161238798530716,0.10024752811705855,-0.1488095126443971,2.252824203771539,0.062133888353741284,-0.6715680848430584,0.27440673512336516,6,17,15,17,0.8823529411764706,0.27440673512336516,High
IBRD only,IBD,2023,Aggregates,,,,-0.012531426901982641,0.04402392213827711,-0.2818437249458225,1.8644653482875235,-0.3930118536125136,-0.7333180462237738,0.08129736979028468,6,17,16,17,0.9411764705882353,0.08129736979028468,High
IDA & IBRD total,IBT,2023,Aggregates,,,,-0.08229010128441427,-0.049799952706583446,-0.3351442493405108,1.5039141913971,-0.39585743190948464,-0.7406870884816041,-0.016644105387582892,6,17,16,17,0.9411764705882353,-0.016644105387582892,High
IDA blend,IDB,2023,Aggregates,,,,-0.23148967408563506,-0.24996778841982037,-0.44755350831127233,0.7946103220817768,-0.28651147254302545,-0.759229741650706,-0.19669031048811372,6,17,15,17,0.8823529411764706,-0.19669031048811372,High
IDA only,IDX,2023,Aggregates,,,,-0.2822921869511016,-0.24182421760070813,-0.48714318584593924,0.4052312094699226,-0.3977272746264855,-0.7440119458294697,-0.29129460023063025,6,17,15,17,0.8823529411764706,-0.29129460023063025,High
IDA total,IDA,2023,Aggregates,,,,-0.2646483750776187,-0.24616132553680245,-0.4733210450676215,0.6933342129557792,-0.41317753891932346,-0.8619068101697597,-0.2609801469692244,6,17,16,17,0.9411764705882353,-0.2609801469692244,High
Iceland,ISL,2023,Europe & Central Asia,,,,0.12030369406523278,0.16854784176525192,-0.10539883581961738,1.6300504332140242,-0.22947287474969447,-0.6491274809231662,0.15581712959200514,6,17,14,17,0.8235294117647058,0.15581712959200514,High
India,IND,2023,South Asia,South Asia,,,-0.21008132280389757,-0.0606410258022309,-0.31681530625437,1.5563638139292797,-0.39869598187623945,-0.7562666359325204,-0.031022743123329772,6,17,15,17,0.8823529411764706,-0.031022743123329772,High
Indonesia,IDN,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.04763473859291633,0.03862546295333422,-0.27877758092117366,1.7933436928249737,-0.4291536658422622,-0.7115388048158616,0.06081072760101567,6,17,16,17,0.9411764705882353,0.06081072760101567,High
"Iran, Islamic Rep.",IRN,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.1353584736053012,0.035467790779314334,-0.1698559021626288,1.6133970538300328,-0.3948689576699933,-0.7569237671066326,0.07709578187923229,6,17,15,17,0.8823529411764706,0.07709578187923229,High
Iraq,IRQ,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.04423523691760264,0.052593325254246204,-0.2493867815722545,0.2575957232346932,-0.3324188320445117,-0.7585069607495784,-0.17905979379916795,6,17,13,17,0.7647058823529411,-0.17905979379916795,Medium
Ireland,IRL,2023,Europe & Central Asia,,,,0.06987020194513514,0.052593325254246204,-0.10729089546821513,1.6172961431431885,0.40057639229631653,-0.656422538560267,0.22943710476840065,6,17,13,17,0.7647058823529411,0.22943710476840065,Medium
Isle of Man,IMN,2023,Europe & Central Asia,,,,-0.009885429061256312,0.052593325254246204,-0.2569257295207599,1.6298256197897176,-0.2996929186324887,-0.6866704700118275,0.07154073296960527,6,17,5,17,0.29411764705882354,0.07154073296960527,Low
Israel,ISR,2023,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.15810549702931906,0.08401271256719256,-0.10032726240063199,1.628519666914,-0.3793195953531883,-0.7045923691622473,0.11439977493240734,6,17,14,17,0.8235294117647058,0.11439977493240734,High
Italy,ITA,2023,Europe & Central Asia,,,,0.10249045323600843,0.1428752955626711,-0.11153736016826317,2.418163237535117,-0.3397029800891354,-0.6729112729273656,0.25656289552483874,6,17,16,17,0.9411764705882353,0.25656289552483874,High
Jamaica,JAM,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.013862768242181078,0.03351826898523208,-0.2708072440864251,0.7347730097519962,-0.27870944609320086,-0.6951752237446188,-0.0770896444908059,6,17,11,17,0.6470588235294118,-0.0770896444908059,Medium
Japan,JPN,2023,East Asia & Pacific,,,,0.25219452596559505,0.11196048408856547,-0.10077609309170914,1.6263380124870415,-0.4327401665232741,-0.6639367837284524,0.13217332986629438,6,17,14,17,0.8235294117647058,0.13217332986629438,High
Jordan,JOR,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.1413819620368462,0.0124801682764026,-0.20234384667016594,0.7436418568342318,-0.284149053383095,-0.7318281146765467,-0.10059682527600326,6,17,14,17,0.8235294117647058,-0.10059682527600326,High
Kazakhstan,KAZ,2023,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.05465783362806362,0.06491383309848432,-0.1662163191513715,1.6053632392611563,-0.3404438384486728,-0.6933792759962545,0.0874825787319009,6,17,14,17,0.8235294117647058,0.0874825787319009,High
Kenya,KEN,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.17651201637068223,-0.1010562508582646,-0.47271369490243204,1.5483186784743455,-0.4337459832152664,-0.6968060630920719,-0.05541922166072863,6,17,14,17,0.8235294117647058,-0.05541922166072863,High
Kiribati,KIR,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.22252473186301977,0.060666075526009,-0.5087974774331104,0.06571661554631825,-0.15626366326310262,-0.6472256658512233,-0.23473814122302147,6,17,14,17,0.8235294117647058,-0.23473814122302147,High
"Korea, Dem. People's Rep.",PRK,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.009885429061256312,0.052593325254246204,-0.49343132127420436,0.16172227948765996,-0.28268244815227667,-0.6964549801409258,-0.21135642898112614,6,17,7,17,0.4117647058823529,-0.21135642898112614,Low
"Korea, Rep.",KOR,2023,East Asia & Pacific,,,,0.2639289262303497,0.21980567025267242,-0.10547707888779252,1.6279004684273877,-0.2623341901240269,-0.696036660998733,0.17463118914997625,6,17,14,17,0.8235294117647058,0.17463118914997625,High
Kuwait,KWT,2023,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.15412315570076712,0.052593325254246204,-0.11784659666565445,1.3718618848734498,-0.23921306787503493,-0.7699875350440747,0.07525519437394984,6,17,13,17,0.7647058823529411,0.07525519437394984,Medium
Kyrgyz Republic,KGZ,2023,Europe & Central Asia,Europe & Central Asia (excluding high income),,,-0.027748513020098075,0.050211559129442196,-0.30764116425071664,1.532872947813762,-0.018621031036521574,-0.7004752350102162,0.08809976060427528,6,17,16,17,0.9411764705882353,0.08809976060427528,High
Lao PDR,LAO,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.2441552464114365,-0.20600900551772935,-0.5169894555409805,0.32352485797020347,-0.28051154384781,-0.7117765918418312,-0.2726528308649307,6,17,15,17,0.8823529411764706,-0.2726528308649307,High
Late-demographic dividend,LTE,2023,Aggregates,,,,-0.009885429061256312,0.12562834539116965,-0.22897190398178954,1.9482219902691023,-0.37043877225735156,-0.7100897711925177,0.1257440765278928,6,17,12,17,0.7058823529411765,0.1257440765278928,Medium
Latin America & Caribbean ,LCN,2023,Aggregates,,,,-0.013639633267589879,0.10907602445982571,-0.2698153635106258,1.7082405823189701,-0.4089729613428295,-0.6947819155145251,0.07168445552387094,6,17,17,17,1.0,0.07168445552387094,High
Latin America & Caribbean (excluding high income),LAC,2023,Aggregates,,,,-0.013260510037250548,0.10184731469264711,-0.27237387103018024,1.557483473870261,-0.4183380444594293,-0.6844378047461387,0.04515342638165156,6,17,16,17,0.9411764705882353,0.04515342638165156,High
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,Aggregates,,,,-0.010635810750286143,0.10908417903041547,-0.27033601867210005,1.7102393723282017,-0.41682544771893865,-0.685206878232777,0.07271989933075253,6,17,16,17,0.9411764705882353,0.07271989933075253,High
Latvia,LVA,2023,Europe & Central Asia,,,,0.06560501518353022,0.17563706721312652,-0.17255984033863592,1.8800798557706966,-0.040496840684575486,-0.668537500621135,0.20662129275383453,6,17,16,17,0.9411764705882353,0.20662129275383453,High
Least developed countries: UN classification,LDC,2023,Aggregates,,,,-0.29629058314824497,-0.26149939975758224,-0.4960654231607278,0.46918955322143346,-0.4135037728188859,-0.7452298294084709,-0.29056657584541307,6,17,14,17,0.8235294117647058,-0.29056657584541307,High
Lebanon,LBN,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.004900624264360299,-0.030352620365857452,-0.18822027650359183,1.1674087011700343,-0.17840973160087562,-0.7112802832751687,0.009040860860030068,6,17,12,17,0.7058823529411765,0.009040860860030068,Medium
Lesotho,LSO,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.2825227400200292,0.052593325254246204,-0.4262594338557033,-0.16546087892034386,-0.010631409294702188,-0.7122799434235462,-0.2574268467100131,6,17,13,17,0.7647058823529411,-0.2574268467100131,Medium
Liberia,LBR,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.15212234613972814,0.052593325254246204,-0.5668616583258452,-0.3425598114781927,-0.2801147716024116,-0.6906421328802864,-0.329951232528703,6,17,9,17,0.5294117647058824,-0.329951232528703,Low
Libya,LBY,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.0037376022790045296,0.052593325254246204,-0.2909301669496543,0.5054976663908312,0.11506794968424178,-0.6936153326156637,-0.052520693419167215,6,17,8,17,0.47058823529411764,-0.052520693419167215,Low
Liechtenstein,LIE,2023,Europe & Central Asia,,,,0.17206741986406493,0.052593325254246204,-0.24643824205275677,1.6300504332140242,-0.28268244815227667,-0.6891512246410062,0.1060732105810493,6,17,7,17,0.4117647058823529,0.1060732105810493,Low
Lithuania,LTU,2023,Europe & Central Asia,,,,0.11103478169382437,0.1598099245681029,-0.135045845651779,2.088592993427705,0.015737706549202646,-0.6673833115843267,0.26212437483378825,6,17,16,17,0.9411764705882353,0.26212437483378825,High
Low & middle income,LMY,2023,Aggregates,,,,-0.009885429061256312,-0.052613657807426016,-0.33910135876191677,1.4197020920636358,-0.4005863022460878,-0.7766884338266516,-0.026528848273283778,6,17,13,17,0.7647058823529411,-0.026528848273283778,Medium
Luxembourg,LUX,2023,Europe & Central Asia,,,,0.1942427128629544,0.0047950308890127484,-0.1262399439789823,1.629028204335998,1.1239545723671587,-0.6566032479060707,0.3615295547616784,6,17,15,17,0.8823529411764706,0.3615295547616784,High
"Macao SAR, China",MAC,2023,East Asia & Pacific,,,,0.28108689274299786,0.27441259926283046,-0.25056378564744314,1.6300504332140242,0.3371171258431242,-0.6872012609891461,0.26415033407106453,6,17,11,17,0.6470588235294118,0.26415033407106453,Medium
Madagascar,MDG,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.35513755167726574,-0.08607332889972252,-0.5602444997901538,-0.21177056410179707,-0.3467800295775897,-0.6752638873419627,-0.3725449768980819,6,17,14,17,0.8235294117647058,-0.3725449768980819,High
Malawi,MWI,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.397912327859741,-0.10877315440190127,-0.5496844596589338,-0.4154382309307172,-0.4459183574425253,-0.6882238543964082,-0.43432506411503774,6,17,14,17,0.8235294117647058,-0.43432506411503774,High
Malaysia,MYS,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.11040225061437085,-0.03183212626659992,-0.23663116835554424,1.910392836706313,-0.038804523159424786,-0.6818269539580376,0.17195005259684626,6,17,15,17,0.8823529411764706,0.17195005259684626,High
Maldives,MDV,2023,South Asia,South Asia,,,0.08511741050109495,0.01579051462641018,-0.19468264108477096,1.9565533503361359,0.044553556765290714,-0.6655624547378758,0.20696162273438082,6,17,13,17,0.7647058823529411,0.20696162273438082,Medium
Mali,MLI,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.1380810822456236,-0.1020805967201363,-0.5704312493561168,0.21914322085478377,-0.36924284251648254,-0.7442335758041666,-0.284154354297957,6,17,10,17,0.5882352941176471,-0.284154354297957,Low
Malta,MLT,2023,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.1789220692250825,0.1630674808323953,-0.11735579923801076,2.1927327284311766,0.3661714381400571,-0.6730844699161559,0.3517422412457574,6,17,16,17,0.9411764705882353,0.3517422412457574,High
Marshall Islands,MHL,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.05631558119515464,0.045523865277130836,-0.36627047348586145,0.6288290302517171,-0.12204216176503735,-0.6346811768009409,-0.08415941628635774,6,17,10,17,0.5882352941176471,-0.08415941628635774,Low
Mauritania,MRT,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.23120036269961575,0.052593325254246204,-0.4066937588376543,-0.016949215242514613,-0.2094439442262006,-0.7623420601872377,-0.26233933598982945,6,17,12,17,0.7058823529411765,-0.26233933598982945,Medium
Mauritius,MUS,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.16351518973503662,0.04084489022811532,-0.24737977574350156,1.7291049332361457,0.04135107469173238,-0.6697442541799145,0.17628200966126895,6,17,14,17,0.8235294117647058,0.17628200966126895,High
Mexico,MEX,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.00561527072230122,0.08681294561458425,-0.28337663733844354,1.2829885987577578,-0.2965070894436742,-0.6829441920835547,0.016893059130728066,6,17,15,17,0.8823529411764706,0.016893059130728066,High
"Micronesia, Fed. Sts.",FSM,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.1282819138867989,0.052593325254246204,-0.5157237672181554,0.6442380103058237,-0.20909588524508577,-0.6435553397547747,-0.13330426175745747,6,17,9,17,0.5294117647058824,-0.13330426175745747,Low
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,Aggregates,,,,-0.1305262415137378,-0.138994334316261,-0.31098757523200843,1.4577871446739472,-0.28926766794082986,-0.796723595072374,-0.034785378233543975,6,17,17,17,1.0,-0.034785378233543975,High
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,Aggregates,,,,-0.1640057390852393,0.052593325254246204,-0.31924565176878444,1.525900232000317,-0.37877322935358193,-0.758748492977829,-0.007046592655145252,6,17,12,17,0.7058823529411765,-0.007046592655145252,Medium
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,Aggregates,,,,-0.16368494250572138,0.052593325254246204,-0.31937271958661845,1.5262536312134516,-0.3780959873542322,-0.7587620646956976,-0.006844792945761975,6,17,12,17,0.7058823529411765,-0.006844792945761975,Medium
Middle income,MIC,2023,Aggregates,,,,-0.009885429061256312,-0.018420074835586036,-0.3179262482036462,1.5282263086037176,-0.3993049403358089,-0.7442875236830938,0.006400348747387726,6,17,12,17,0.7058823529411765,0.006400348747387726,Medium
Moldova,MDA,2023,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.051797099138220816,0.12079626371720915,-0.18985027806421542,1.5244480119184711,-0.19961226761397305,-0.6643386018165222,0.10720670454653175,6,17,16,17,0.9411764705882353,0.10720670454653175,High
Monaco,MCO,2023,Europe & Central Asia,,,,0.1260382639455894,0.052593325254246204,-0.0998114271911722,1.6300504332140242,-0.26710317395942146,-0.6653296539309227,0.1294062945553906,6,17,11,17,0.6470588235294118,0.1294062945553906,Medium
Mongolia,MNG,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.06936190439187384,0.13940809728049663,-0.37525775535426514,1.461624978384631,0.02227691187373959,-0.7576886371386754,0.09328758323963339,6,17,15,17,0.8823529411764706,0.09328758323963339,High
Montenegro,MNE,2023,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.3272360265372282,0.06243814402127878,-0.24091582989887414,1.89776364912355,-0.0893959499001549,-0.6857513642288923,0.21189577927568926,6,17,15,17,0.8823529411764706,0.21189577927568926,High
Morocco,MAR,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.08918134163679899,0.02206600084751381,-0.24475272916449184,1.5692145015401893,-0.21008750106752272,-0.6895364533151426,0.08934752674622416,6,17,14,17,0.8235294117647058,0.08934752674622416,High
Mozambique,MOZ,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.431623270069702,0.052593325254246204,-0.5433910140353012,-0.277458942350679,-0.15429716935480162,-0.6805910731512191,-0.3391280239512428,6,17,13,17,0.7647058823529411,-0.3391280239512428,Medium
Myanmar,MMR,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.03433814262837096,0.052593325254246204,-0.39938834582227,0.18875845632842544,-0.28950477935369157,-0.7362642814178874,-0.20302396127325806,6,17,10,17,0.5882352941176471,-0.20302396127325806,Low
Namibia,NAM,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.17703689206392123,0.021450449839692142,-0.413981673857792,1.5756560455205646,-0.14074590390225525,-0.6807646416430281,0.030762897315543342,6,17,14,17,0.8235294117647058,0.030762897315543342,High
Naoero,NRU,2023,East Asia & Pacific,,,,-0.0010108162173367435,0.07229071832541993,-0.2777189522087647,1.2383341195116857,-0.044048666644827095,-0.6478943861237473,0.056658669440404985,6,17,12,17,0.7058823529411765,0.056658669440404985,Medium
Nepal,NPL,2023,South Asia,South Asia,,,-0.12060629863898358,-0.05456848876946282,-0.4207796450110299,1.3860963410233733,-0.4379184408269823,-0.7534862469873239,-0.06687712986840154,6,17,14,17,0.8235294117647058,-0.06687712986840154,High
Netherlands,NLD,2023,Europe & Central Asia,,,,0.14566206924579386,0.2813431749000105,-0.1100436288667385,1.629936949803131,0.08627249177734275,-0.6598922556717194,0.22887980019797002,6,17,14,17,0.8235294117647058,0.22887980019797002,High
New Caledonia,NCL,2023,East Asia & Pacific,,,,-0.009885429061256312,0.052593325254246204,-0.2634379000849727,1.620908563062265,-0.394906948947268,-0.6893329904505298,0.052656436628747395,6,17,6,17,0.35294117647058826,0.052656436628747395,Low
New Zealand,NZL,2023,East Asia & Pacific,,,,0.12376094404955214,0.18122133495267287,-0.11909848575645578,1.6300504331314392,-0.4128135280074597,-0.6587401560959866,0.12406342371229372,6,17,14,17,0.8235294117647058,0.12406342371229372,High
Nicaragua,NIC,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.1283837809077825,-0.07902828105857378,-0.3580989097057789,0.4798995374059329,-0.15619859033078998,-0.6955066507700473,-0.15621944589450656,6,17,13,17,0.7647058823529411,-0.15621944589450656,Medium
Niger,NER,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.39887709787131004,-0.1527618865124937,-0.5571794342894877,0.19198704375854805,-0.49740287000745936,-0.7632996699580485,-0.3629223191467085,6,17,12,17,0.7058823529411765,-0.3629223191467085,Medium
Nigeria,NGA,2023,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.2245704848752688,-0.07888349498021537,-0.5152454886814196,-0.29477641750303446,-0.2855012676967626,-0.7598102705229413,-0.35979790404327366,6,17,13,17,0.7647058823529411,-0.35979790404327366,Medium
North America,NAC,2023,Aggregates,,,,0.07802069849828913,0.15276473157642848,-0.15417638214545779,1.6224558897981696,-0.49617135400361956,-0.6551515503416144,0.09129033889703254,6,17,15,17,0.8823529411764706,0.09129033889703254,High
North Macedonia,MKD,2023,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.024902464643146428,0.05087164769753389,-0.18075686868090637,2.1065456544031913,0.029906235902707523,-0.694949716116556,0.2227532363081861,6,17,15,17,0.8823529411764706,0.2227532363081861,High
Northern Mariana Islands,MNP,2023,East Asia & Pacific,,,,-0.009885429061256312,0.052593325254246204,-0.26331541411824766,1.5759657206341513,-0.28268244815227667,-0.6337923268532343,0.07314723795056376,6,17,5,17,0.29411764705882354,0.07314723795056376,Low
Norway,NOR,2023,Europe & Central Asia,,,,0.11226409864385374,0.2484583838203913,-0.09794440532439064,1.6273978939785725,-0.2935869854931421,-0.648757723966653,0.1579718769431053,6,17,15,17,0.8823529411764706,0.1579718769431053,High
OECD members,OED,2023,Aggregates,,,,-0.009885429061256312,0.16674079782256532,-0.15875786983021098,1.5606020815998425,-0.3697916255450455,-0.6689611035798801,0.08665780856766914,6,17,10,17,0.5882352941176471,0.08665780856766914,Low
Oman,OMN,2023,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.03740345227732372,0.052593325254246204,-0.14163455216267937,1.0362698458293063,-0.18494733416740003,-0.77272571787991,0.004493169858481139,6,17,12,17,0.7058823529411765,0.004493169858481139,Medium
Other small states,OSS,2023,Aggregates,,,,-0.009885429061256312,-0.041578176440538794,-0.3387414481162357,1.4274393271515364,0.046457504255801585,-0.6819802292073041,0.06695192476366718,6,17,11,17,0.6470588235294118,0.06695192476366718,Medium
Pacific island small states,PSS,2023,Aggregates,,,,-0.009885429061256312,-0.04550899652504651,-0.44924292465395066,1.3558775222763073,-0.12243760891414884,-0.6559253347999237,0.012146204720330234,6,17,10,17,0.5882352941176471,0.012146204720330234,Low
Pakistan,PAK,2023,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.16828512101406945,-0.21834233749384588,-0.39308906753355544,-0.10427110695944243,-0.5127308923085117,-0.7582074991186829,-0.3591543374046846,6,17,14,17,0.8235294117647058,-0.3591543374046846,High
Palau,PLW,2023,East Asia & Pacific,,,,0.029278406366255103,0.03143699865370527,-0.25683801121469235,1.6026403860092426,-0.15559272474235822,-0.6458443795638208,0.10084677925138862,6,17,14,17,0.8235294117647058,0.10084677925138862,High
Panama,PAN,2023,Latin America & Caribbean ,,,,0.08070124575623837,0.07630132418036367,-0.21290097046884496,1.5606020815998425,-0.2170178566854445,-0.6874585002591914,0.10003788735382729,6,17,14,17,0.8235294117647058,0.10003788735382729,High
Papua New Guinea,PNG,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.47462925119309896,-0.063719076831379,-0.5269924761568558,0.4299479977983139,-0.28210305805285024,-0.6783965895439338,-0.2659820756633007,6,17,11,17,0.6470588235294118,-0.2659820756633007,Medium
Paraguay,PRY,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.005794371437683921,0.016943425038081893,-0.32719453376804364,1.946736822969253,-0.25002473687308,-0.6840409372171035,0.11803573526446527,6,17,15,17,0.8823529411764706,0.11803573526446527,High
Peru,PER,2023,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.010792254103803042,0.10922649537525282,-0.25604768509606196,1.349015651635771,-0.4123616160506436,-0.7398461181022844,0.006532412276371802,6,17,15,17,0.8823529411764706,0.006532412276371802,High
Philippines,PHL,2023,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.04058121778484857,0.02377330244544687,-0.37330466757492603,0.987607407133367,-0.31340508060770333,-0.7113293276377898,-0.0712065973377423,6,17,15,17,0.8823529411764706,-0.0712065973377423,High
Poland,POL,2023,Europe & Central Asia,,,,0.08891961624320573,0.16806404099336245,-0.11472398694484846,2.3612181740491054,-0.14475012208407456,-0.6764546999992241,0.28037883704292105,6,17,16,17,0.9411764705882353,0.28037883704292105,High
Portugal,PRT,2023,Europe & Central Asia,,,,0.1087949392522838,0.2052745592100141,-0.14076470263475835,2.413657858608478,-0.21390176407208433,-0.6594749901932953,0.2855976500284397,6,17,16,17,0.9411764705882353,0.2855976500284397,High
